-5.373147571706444836e+01,-4.663571790066983169e+01,-4.695052070878881523e+01,-5.219901310207269773e+01,-6.320128475346281505e+01,-4.256415685343196031e+01,-5.219055845988545883e+01,-5.424446089821336159e+01,-5.098278792755648681e+01,-3.837720304867986698e+01,-4.265714519266741434e+01,-5.605982998779283832e+01,-4.959790543288821141e+01,-4.952542213936870752e+01,-5.103029838231622506e+01,-4.850467850501054556e+01,-5.469495460364375106e+01,-4.676422832405659591e+01,-4.624293926700957513e+01,-5.504624622243967735e+01
-2.885963712948260707e+01,-2.801417392374143844e+01,-4.734317557856657999e+01,-4.567563616968315898e+01,-4.325731924991926292e+01,-3.779052209745074009e+01,-3.960265530350604024e+01,-4.467665059958168428e+01,-4.288999826872304055e+01,-4.605155434794951219e+01,-3.810674769970319886e+01,-3.669277244554470485e+01,-3.537373450949596076e+01,-5.205819961538347229e+01,-4.278659825091928326e+01,-3.928061373423004454e+01,-4.385215520974175263e+01,-3.656354301263348816e+01,-4.244493685732003030e+01,-3.232315954907690525e+01
-4.245252514009810341e+01,-4.127320506260117838e+01,-4.413136051782694125e+01,-5.157444357015842940e+01,-3.353309745656407159e+01,-4.571812493181079162e+01,-5.062398748709214402e+01,-4.578206614433041466e+01,-3.894556765902295581e+01,-4.878764609613665471e+01,-4.940052919850100466e+01,-4.449602636499277253e+01,-4.407569803613085213e+01,-3.989832486915921095e+01,-4.356536471847257985e+01,-3.552553730419845124e+01,-2.828602106251005921e+01,-3.884690908478140159e+01,-4.785601997561684584e+01,-4.160793346683597349e+01
-3.907484209149488663e+01,-4.378989221636001616e+01,-4.213937602914211311e+01,-3.969876725372879633e+01,-6.280649700808570657e+01,-5.541958625983830444e+01,-4.515676734972134199e+01,-5.876504765249497808e+01,-4.719803299579130851e+01,-5.765920901393658227e+01,-5.899042984976533432e+01,-3.152754154600178182e+01,-4.584243482822487437e+01,-6.271058730619957089e+01,-5.256496955275109428e+01,-4.141878428660753286e+01,-4.037706362090286660e+01,-5.755356333492910892e+01,-4.570587778471431051e+01,-5.414608764740722080e+01
-2.599816175223909198e+01,-3.045475786567040899e+01,-2.268698958586022485e+01,-2.685935433557009944e+01,-4.666198792987803046e+01,-5.813651136519334273e+01,-3.598047610172260846e+01,-4.327415361151891915e+01,-4.192046596133857861e+01,-2.739423987610246414e+01,-3.553232621808822955e+01,-2.863350848072842680e+01,-4.562868846424784408e+01,-3.750615613120517366e+01,-4.413026943994244533e+01,-3.422549001663420398e+01,-3.611591014345612649e+01,-3.663659434368717172e+01,-2.907720014784521112e+01,-3.697019470206848268e+01
-2.941644770527234343e+01,-2.687414441366868800e+01,-2.651292905406089062e+01,-3.712351344881946602e+01,-4.364973512656802512e+01,-4.220808932198504237e+01,-1.868061465616907313e+01,-1.236514246751056056e+01,-2.665476676902947872e+00,-2.258355696558356485e+01,-1.018514053100547123e+01,-1.154597363531332554e+01,-4.980220572327920792e+01,-4.758238611819778185e+01,-3.125181312038182924e+01,-1.239035459820599527e+01,-1.624717792797314075e+01,-1.035584515685458129e+01,-9.572421806056883753e+00,-1.895501360786038703e+01
-4.901938714315271284e+01,-3.621832600041066996e+01,-2.652275302239711152e+01,-3.282994908299134096e+01,-5.770042970179301278e+01,-4.430523060235278621e+01,-1.573882024589318718e+01,-1.366311084052899361e+01,-2.249824203043052151e+01,-3.972710782323587608e+01,-2.841676483360011574e+01,-3.615228563721719723e+01,-5.564033806976230778e+01,-5.989320930514772101e+01,-3.114177987039794360e+01,-1.839112412840626476e+01,-9.504209247616405065e+00,-1.876165966219490855e+01,-2.096024772620902255e+01,-5.441035325465144012e+00
-3.040816984784106225e+01,-2.468062246373828472e+01,-3.822597350672030103e+01,-3.894369556297666435e+01,-5.178946361300078394e+01,-4.991222591693115618e+01,-2.249445171329835702e+01,-2.926712366004204569e+01,-4.438129246317038223e+01,-4.388409072503604591e+01,-5.379621566105279840e+01,-3.224852838327053917e+01,-6.215596703601312356e+01,-5.045127643308273235e+01,-2.066481532259386711e+01,-2.292117818689199638e+01,-2.452136551144300824e+01,-2.004949089507397275e+01,-3.594707873925604247e+01,-3.355543674461488024e+01
-3.152486921424966937e+01,-4.258813026949848535e+01,-4.418610924200743284e+01,-5.789857297382395984e+01,-5.783643800763056220e+01,-5.125203080985097870e+01,-2.246283353579074316e+01,-3.142738655693728589e+01,-5.662064041274436477e+01,-5.721787158397899020e+01,-3.549658106306408456e+01,-4.240488137872569752e+01,-5.578045091914985676e+01,-6.293680307173966781e+01,-2.550518904773652906e+01,-4.345870615599615405e+01,-4.006371142502034388e+01,-4.958096697238120498e+01,-4.050319786706720038e+01,-5.072252233569227542e+01
-2.992554185733486349e+01,-3.120618553880614598e+01,-5.138528891631593609e+01,-4.504857762431839063e+01,-5.910715418246825692e+01,-5.113082856261485176e+01,-2.760210061051370900e+01,-3.417314762808497619e+01,-4.257353906225644380e+01,-5.931920219748273126e+01,-4.411978681772223609e+01,-4.187186321412796275e+01,-6.489886343402238822e+01,-6.112566655665869320e+01,-3.191858754481603810e+01,-2.518660718931732490e+01,-4.680863921559504348e+01,-5.154632560010425379e+01,-3.776669348131073178e+01,-5.958452863492593821e+01
