-4.858156126809203812e+01,-4.934484301398953221e+01,-5.129885418925967855e+01,-5.091998082453016394e+01,-4.958327631052680573e+01,-4.844383168484534252e+01,-4.776526095497969493e+01,-5.095329994689883790e+01,-4.586055521943330149e+01,-5.006229046234562929e+01,-4.648839713651057792e+01,-5.194358239222430740e+01,-4.887883695936155704e+01,-5.119969426013368974e+01,-4.753431042019530395e+01,-4.713568515224810085e+01,-4.950134259538686621e+01,-4.850118130940669658e+01,-4.824708966157574963e+01,-4.867967772966244411e+01
-4.074002468883110595e+01,-4.352680681640379134e+01,-4.575700066770696850e+01,-4.319603298176644302e+01,-4.309668154071110280e+01,-4.245045124073515552e+01,-4.184836415623027506e+01,-4.251615958364792647e+01,-4.207687655858625675e+01,-4.044511951126580129e+01,-3.959110571367617126e+01,-3.987754816455542084e+01,-4.368647058625667512e+01,-4.230676378990865061e+01,-4.228760486646271488e+01,-4.159534076844769146e+01,-4.138163424482910102e+01,-4.144175220905245283e+01,-3.910413351489000178e+01,-4.038183040565634485e+01
-3.806090408094871691e+01,-4.238640250196860393e+01,-4.593688464992696652e+01,-4.350843810300825254e+01,-4.185494437652609889e+01,-4.135227249357689061e+01,-4.089114626901697847e+01,-4.531385621818517251e+01,-4.270857837062298046e+01,-3.954764409079439247e+01,-3.978469843609515522e+01,-4.001785281946509798e+01,-4.310598303834550649e+01,-4.349362465493195629e+01,-4.209615818865141534e+01,-4.177944211469353064e+01,-4.035294349525732827e+01,-4.180697067308164350e+01,-3.915371197868335429e+01,-4.055883690068409209e+01
-4.129078050065925254e+01,-3.912422435674832855e+01,-4.807205193276135446e+01,-4.048502974608587124e+01,-5.004656096551929068e+01,-5.220293451658272232e+01,-4.646134056660324774e+01,-5.523368090216926163e+01,-4.808157169227668959e+01,-4.609000700727058586e+01,-4.522830367496961657e+01,-3.830370084233953776e+01,-5.215662449027833958e+01,-5.095978084827644494e+01,-4.836703625156336983e+01,-4.357418602928803608e+01,-4.541642279781289915e+01,-4.936841284851114864e+01,-4.534391708052168468e+01,-5.000229131944255556e+01
-3.476533333889292976e+01,-2.921991604092958639e+01,-2.808030912500153775e+01,-2.784516838397476945e+01,-4.842664982202824575e+01,-5.370662828618267781e+01,-4.029595331280878412e+01,-4.171832198660059277e+01,-3.361125088552616091e+01,-3.032986645972928486e+01,-3.254554487825843268e+01,-2.642500984289730326e+01,-4.714573057732561523e+01,-5.299128615565891209e+01,-4.467607492793445090e+01,-3.987394162541131948e+01,-3.843920140222387261e+01,-4.494292085816053373e+01,-4.170038562398615056e+01,-3.803540534733799205e+01
-2.875890878730991318e+01,-2.249637926971217539e+01,-1.693531584449562999e+01,-2.170183602344156171e+01,-4.970682114026953968e+01,-4.488606374281369682e+01,-2.273416816530225759e+01,-1.751744909204237644e+01,-1.707608818808288476e+01,-1.757413856876620173e+01,-1.663273259801069059e+01,-1.991850978660427529e+01,-4.575707200152356080e+01,-5.191950155903457897e+01,-3.261385582935251648e+01,-1.713190303431505512e+01,-1.265529244613937720e+01,-1.235721429359517565e+01,-1.315005103189652758e+01,-1.352847716986409310e+01
-3.416579833438294855e+01,-2.723156627534014973e+01,-2.180348168466677450e+01,-2.725522133787199408e+01,-5.134605661379585939e+01,-4.650417180698074304e+01,-1.772881787553440702e+01,-1.534416513449469122e+01,-1.978190404070474173e+01,-2.210561813057840652e+01,-2.046798336757888848e+01,-2.461426915165748497e+01,-5.256950427082951904e+01,-5.136065371156576020e+01,-2.944225498057924284e+01,-1.603587294069919267e+01,-1.143290441650142952e+01,-1.150499469284818588e+01,-1.297711894100155838e+01,-1.399655945999125173e+01
-2.782578243125573181e+01,-3.163711407114406882e+01,-4.005733360775455054e+01,-4.049963266759255021e+01,-4.911006040299869824e+01,-4.641345774358210718e+01,-1.864651283257692072e+01,-2.455756020262095163e+01,-3.595017788829122196e+01,-4.632534769607473635e+01,-3.686471903066033207e+01,-3.590893957215406118e+01,-5.398850393237954393e+01,-5.142312010198611461e+01,-2.920121060678192748e+01,-2.295220386419472547e+01,-2.003754045255319483e+01,-2.235526315543900466e+01,-2.444170111454667094e+01,-2.699066598248587567e+01
-3.133928150191668394e+01,-3.925863833489766108e+01,-4.954972244051420915e+01,-5.068615360033022199e+01,-6.443267103267987750e+01,-5.237035786996787579e+01,-2.406996442642439860e+01,-4.402343540111179010e+01,-4.674060814127150110e+01,-5.737584977608939596e+01,-4.856214974837587306e+01,-4.983528854531384411e+01,-5.864622358860747653e+01,-5.921950788776926800e+01,-3.190929455166058304e+01,-3.437456155338224306e+01,-3.603710238840661617e+01,-4.841538180143422210e+01,-3.711921421844297697e+01,-5.068951171011254075e+01
-3.663149240231313541e+01,-2.887945900953112144e+01,-4.492072767090510865e+01,-4.348153635616251478e+01,-6.381429002292513530e+01,-5.289069091528132560e+01,-2.616643889129895229e+01,-4.671159587792057977e+01,-4.631101877815786594e+01,-5.191488408161942658e+01,-4.844822725697731869e+01,-4.301112125612350212e+01,-5.259858441501871340e+01,-5.753886550290953039e+01,-3.243287863031489593e+01,-3.276441995272123364e+01,-4.060618789968008713e+01,-4.876585668151846420e+01,-3.858668227265031447e+01,-5.468413008533636344e+01
-3.095180008751678002e+01,-2.264161095482657871e+01,-2.551311781278569768e+01,-3.481840142502677082e+01,-5.886754391228925698e+01,-5.486443231129054965e+01,-2.913486810721957099e+01,-4.766771200425323229e+01,-4.227802214990725815e+01,-3.435596141114079671e+01,-4.654417245548395954e+01,-3.265461200340637760e+01,-5.576583638886132377e+01,-5.532090427174880887e+01,-3.400430057714297760e+01,-3.050978822579068961e+01,-3.667727014129591367e+01,-4.495358222315700658e+01,-3.591548189165995808e+01,-5.167375295114702993e+01
-3.164196228877945316e+01,-2.036545855320969878e+01,-1.589280508497301270e+01,-3.392858101864473497e+01,-5.233636888028060952e+01,-4.998030198215219144e+01,-3.022768846865658432e+01,-2.732910804045882358e+01,-2.060779506045912512e+01,-1.868277606506873312e+01,-2.065164960183829734e+01,-2.786875071304505980e+01,-5.043975381371970457e+01,-5.319607237487299756e+01,-3.341439384059213324e+01,-2.263112709637053399e+01,-2.611261458898400178e+01,-2.499932589827620433e+01,-2.221527752651127940e+01,-2.121817998949803297e+01
-4.013738154306204109e+01,-2.680620114944153798e+01,-2.016636079693664385e+01,-3.826954422498854314e+01,-5.261267357591238891e+01,-5.358307916071846222e+01,-2.801286131034964200e+01,-1.828568097240836465e+01,-1.900177381263489806e+01,-2.082144023520889320e+01,-2.035561694145929224e+01,-3.126866205233575968e+01,-5.833018693163552371e+01,-5.367060005954967039e+01,-3.665948853785806705e+01,-1.788813151526227330e+01,-1.823520748832631000e+01,-1.710316648999277689e+01,-1.603503712143862003e+01,-1.511743975718081145e+01
-4.065237003390433301e+01,-3.680510051166044860e+01,-3.319292483928227711e+01,-4.206882214818988075e+01,-5.754400329169450146e+01,-5.670186262955566292e+01,-2.361907869158156359e+01,-1.919603155573146580e+01,-2.893312255483294493e+01,-3.710882975210590473e+01,-3.151725453235390972e+01,-3.766773346382147736e+01,-6.139287430948630941e+01,-5.577740703756308704e+01,-3.926189058287857137e+01,-1.973307643772006159e+01,-2.004784797380885308e+01,-2.009504193737162581e+01,-2.064974810279507622e+01,-1.997538747687428895e+01
-4.499568331134274501e+01,-3.858942364048292006e+01,-4.199244834134415072e+01,-4.890064802718760006e+01,-6.693502755521294034e+01,-5.604020496478957369e+01,-2.336979449625890126e+01,-3.402371637538916360e+01,-4.785506985652756384e+01,-5.319816885510668669e+01,-5.253884191081519361e+01,-5.371542807663657015e+01,-6.398564486368630355e+01,-6.084386912527071445e+01,-3.998678454946031735e+01,-2.701338165001238067e+01,-3.610583306819290783e+01,-3.946870670721985874e+01,-4.055037535261981674e+01,-3.903293113145223003e+01
-4.256209735948127815e+01,-3.290445071718716719e+01,-4.024186786509427094e+01,-4.398415089991256366e+01,-6.216727592605155905e+01,-5.910037551361311614e+01,-2.500513661789482711e+01,-4.167768577818838338e+01,-4.915501136943110794e+01,-4.946868035174404810e+01,-5.051549588783803557e+01,-4.717090782719507303e+01,-5.955943988167115322e+01,-5.849340946392479879e+01,-3.687695804426601143e+01,-3.195103258255389278e+01,-4.961313811539640994e+01,-5.289247630336415540e+01,-4.475408122091130281e+01,-5.649243968275342098e+01
-4.320822808314034802e+01,-2.568913278272626499e+01,-3.161213256044548814e+01,-3.924900951323122200e+01,-6.057296201866211049e+01,-5.889503399626401148e+01,-2.823404187129412435e+01,-4.765801747473974359e+01,-5.033421121045370938e+01,-4.208950583554339175e+01,-4.893146032733093875e+01,-3.959844794746829422e+01,-5.920564902444978372e+01,-5.363406599208632741e+01,-3.648175623355516706e+01,-3.359961328263806735e+01,-5.253381229567147415e+01,-5.705207720039715724e+01,-4.621593581430937547e+01,-6.992472394078230025e+01
-4.204944238218047303e+01,-2.360923625819448546e+01,-1.911198622150706683e+01,-3.455240037337733838e+01,-5.303397660903967648e+01,-5.804410479721056504e+01,-2.900465470331936757e+01,-4.229243123582079278e+01,-2.780810051611969769e+01,-2.448230399016788894e+01,-2.792965828284548735e+01,-3.573524689260742093e+01,-6.207737241141953177e+01,-5.257158573691871339e+01,-3.396346594148982234e+01,-3.160943363510057580e+01,-4.936424591767091385e+01,-4.742249173623972780e+01,-3.727328972919188743e+01,-3.596219121091840520e+01
-4.047449321842679382e+01,-3.046109437666519426e+01,-2.069723634076001062e+01,-3.892346480054025903e+01,-5.610842676247249017e+01,-5.012623972720378873e+01,-3.100985639903887048e+01,-2.872248514893138349e+01,-2.217567188895806041e+01,-2.440727506197281471e+01,-2.466688305113815005e+01,-3.810818775359712163e+01,-5.941594706998436237e+01,-5.502154159725000682e+01,-3.453542612207512974e+01,-2.148213850399418590e+01,-3.094892982157582750e+01,-3.068871344300139015e+01,-2.726797781842646629e+01,-2.329429514477949681e+01
-3.840450753085379887e+01,-4.443435453972094962e+01,-2.868729346267935298e+01,-4.910220699075381390e+01,-5.963176410686875784e+01,-4.588154846425911870e+01,-2.699698179791363728e+01,-1.966843956434867735e+01,-2.587808259445790426e+01,-3.691143450895076228e+01,-3.259801616326213747e+01,-4.360710203651850492e+01,-5.932248253791844661e+01,-5.657712106369356064e+01,-3.392932138499671879e+01,-1.600813236002619533e+01,-2.554901623857561077e+01,-2.567037444325282181e+01,-2.367675133379263386e+01,-2.203312673009089195e+01
-4.086160042112225455e+01,-4.451275995295725352e+01,-4.008639135579274893e+01,-5.212261719416765970e+01,-5.813516915811737817e+01,-5.097333636460789563e+01,-2.695780631781491010e+01,-2.291007372319570834e+01,-4.120259658423462668e+01,-5.546159675951352597e+01,-5.024370417579413584e+01,-5.407981427000483876e+01,-6.350369973272232471e+01,-5.281402409470010895e+01,-3.795533536813724140e+01,-2.043159347012622717e+01,-3.497517298144111209e+01,-3.528510521301036107e+01,-3.293673693363283661e+01,-3.502860147643259126e+01
-4.495334048788318171e+01,-3.890228984516869559e+01,-4.285199852305228063e+01,-5.128286734389185852e+01,-5.690585330904994521e+01,-4.825901234223312741e+01,-2.535067090453892646e+01,-3.007138263956239044e+01,-4.568422282339133034e+01,-5.404240737354732005e+01,-4.862961290223618960e+01,-4.985167169397158204e+01,-6.025187183784985478e+01,-5.021672168302549721e+01,-4.125842296045484403e+01,-3.058688797989476527e+01,-3.985633187313936077e+01,-5.317587989928397008e+01,-3.863706250492656835e+01,-4.965631400450742206e+01
-4.686999303198614797e+01,-3.450651794881621726e+01,-4.264615034153784023e+01,-4.637636222327087410e+01,-5.972110459015548400e+01,-4.679578466648131752e+01,-2.506334914677206527e+01,-3.858490167531113002e+01,-4.845136398282409118e+01,-4.405809470422644836e+01,-4.742833195517359002e+01,-4.344238563175478873e+01,-6.496319640662612471e+01,-5.066380617433770794e+01,-4.964888837384356179e+01,-4.208293062323036793e+01,-5.099602846509966980e+01,-6.363194011931560112e+01,-3.910892771951561286e+01,-5.607561964919941033e+01
